Number,Average_GPA,Instructor_Avg_GPA,College_ACES,College_Business,College_Education,College_Engineering,College_FAA,College_LAS,College_Languages,College_Media,College_Other
103,3.75,3.8,False,False,False,False,False,False,False,False,True
104,3.76,3.75,False,False,False,False,False,False,False,False,True
104,3.79,3.75,False,False,False,False,False,False,False,False,True
104,3.57,3.75,False,False,False,False,False,False,False,False,True
104,3.71,3.75,False,False,False,False,False,False,False,False,True
104,3.51,3.75,False,False,False,False,False,False,False,False,True
104,3.8,3.75,False,False,False,False,False,False,False,False,True
104,3.9,3.75,False,False,False,False,False,False,False,False,True
104,3.84,3.75,False,False,False,False,False,False,False,False,True
104,3.77,3.75,False,False,False,False,False,False,False,False,True
104,3.94,3.75,False,False,False,False,False,False,False,False,True
104,3.95,3.75,False,False,False,False,False,False,False,False,True
104,3.74,3.75,False,False,False,False,False,False,False,False,True
104,3.76,3.75,False,False,False,False,False,False,False,False,True
109,3.85,3.86,False,False,False,False,False,False,False,False,True
109,3.74,3.54,False,False,False,False,False,False,False,False,True
109,3.86,3.89,False,False,False,False,False,False,False,False,True
111,3.96,3.9,False,False,False,False,False,False,False,False,True
120,3.53,3.21,False,False,False,False,False,False,False,False,True
122,3.53,3.52,False,False,False,False,False,False,False,False,True
122,3.06,3.11,False,False,False,False,False,False,False,False,True
122,3.65,3.64,False,False,False,False,False,False,False,False,True
125,3.92,3.88,False,False,False,False,False,False,False,False,True
130,3.47,3.32,False,False,False,False,False,False,False,False,True
130,3.78,3.9,False,False,False,False,False,False,False,False,True
140,2.77,2.88,False,False,False,False,False,False,False,False,True
142,3.5,3.73,False,False,False,False,False,False,False,False,True
150,3.23,3.17,False,False,False,False,False,False,False,False,True
160,3.56,3.66,False,False,False,False,False,False,False,False,True
247,3.79,3.43,False,False,False,False,False,False,False,False,True
247,3.54,3.7,False,False,False,False,False,False,False,False,True
249,3.66,3.74,False,False,False,False,False,False,False,False,True
249,3.29,3.57,False,False,False,False,False,False,False,False,True
257,3.17,3.33,False,False,False,False,False,False,False,False,True
262,2.96,3.32,False,False,False,False,False,False,False,False,True
340,3.14,3.48,False,False,False,False,False,False,False,False,True
352,2.94,3.1,False,False,False,False,False,False,False,False,True
355,3.11,3.39,False,False,False,False,False,False,False,False,True
369,3.6,3.72,False,False,False,False,False,False,False,False,True
401,3.73,3.43,False,False,False,False,False,False,False,False,True
448,3.19,3.53,False,False,False,False,False,False,False,False,True
451,3.51,3.17,False,False,False,False,False,False,False,False,True
460,3.89,3.91,False,False,False,False,False,False,False,False,True
494,3.58,3.67,False,False,False,False,False,False,False,False,True
201,3.84,3.85,False,False,False,False,False,False,True,False,False
101,3.23,3.4,False,False,False,False,True,False,False,False,False
280,3.13,3.44,False,False,False,False,True,False,False,False,False
370,3.11,3.33,False,False,False,False,True,False,False,False,False
452,3.49,3.66,False,False,False,False,True,False,False,False,False
470,3.3,3.3,False,False,False,False,True,False,False,False,False
501,3.4,3.42,False,False,False,False,True,False,False,False,False
101,3.67,3.61,False,False,False,False,False,False,False,False,True
101,3.39,3.61,False,False,False,False,False,False,False,False,True
101,3.8,3.61,False,False,False,False,False,False,False,False,True
101,3.82,3.61,False,False,False,False,False,False,False,False,True
101,3.59,3.61,False,False,False,False,False,False,False,False,True
101,3.57,3.61,False,False,False,False,False,False,False,False,True
101,3.88,3.61,False,False,False,False,False,False,False,False,True
101,3.76,3.61,False,False,False,False,False,False,False,False,True
101,3.81,3.61,False,False,False,False,False,False,False,False,True
101,3.7,3.61,False,False,False,False,False,False,False,False,True
101,3.46,3.61,False,False,False,False,False,False,False,False,True
101,3.45,3.61,False,False,False,False,False,False,False,False,True
101,3.75,3.61,False,False,False,False,False,False,False,False,True
101,3.54,3.61,False,False,False,False,False,False,False,False,True
101,3.8,3.61,False,False,False,False,False,False,False,False,True
101,3.74,3.61,False,False,False,False,False,False,False,False,True
101,3.67,3.61,False,False,False,False,False,False,False,False,True
101,3.36,3.61,False,False,False,False,False,False,False,False,True
101,3.61,3.61,False,False,False,False,False,False,False,False,True
101,3.45,3.61,False,False,False,False,False,False,False,False,True
101,3.65,3.61,False,False,False,False,False,False,False,False,True
101,3.45,3.61,False,False,False,False,False,False,False,False,True
101,3.61,3.61,False,False,False,False,False,False,False,False,True
101,3.57,3.61,False,False,False,False,False,False,False,False,True
101,3.3,3.61,False,False,False,False,False,False,False,False,True
101,3.53,3.61,False,False,False,False,False,False,False,False,True
101,3.85,3.61,False,False,False,False,False,False,False,False,True
101,3.53,3.61,False,False,False,False,False,False,False,False,True
101,3.53,3.61,False,False,False,False,False,False,False,False,True
101,3.7,3.61,False,False,False,False,False,False,False,False,True
101,3.52,3.61,False,False,False,False,False,False,False,False,True
101,3.45,3.61,False,False,False,False,False,False,False,False,True
101,3.45,3.61,False,False,False,False,False,False,False,False,True
101,3.83,3.61,False,False,False,False,False,False,False,False,True
101,3.63,3.61,False,False,False,False,False,False,False,False,True
101,3.5,3.61,False,False,False,False,False,False,False,False,True
101,3.53,3.61,False,False,False,False,False,False,False,False,True
101,3.87,3.61,False,False,False,False,False,False,False,False,True
101,3.49,3.61,False,False,False,False,False,False,False,False,True
101,3.49,3.61,False,False,False,False,False,False,False,False,True
101,3.65,3.61,False,False,False,False,False,False,False,False,True
101,3.6,3.61,False,False,False,False,False,False,False,False,True
101,3.74,3.61,False,False,False,False,False,False,False,False,True
101,3.58,3.61,False,False,False,False,False,False,False,False,True
101,3.52,3.61,False,False,False,False,False,False,False,False,True
101,3.82,3.61,False,False,False,False,False,False,False,False,True
101,3.82,3.61,False,False,False,False,False,False,False,False,True
101,3.92,3.61,False,False,False,False,False,False,False,False,True
101,3.37,3.61,False,False,False,False,False,False,False,False,True
101,3.79,3.61,False,False,False,False,False,False,False,False,True
101,3.61,3.61,False,False,False,False,False,False,False,False,True
101,3.33,3.61,False,False,False,False,False,False,False,False,True
101,3.52,3.61,False,False,False,False,False,False,False,False,True
101,3.5,3.61,False,False,False,False,False,False,False,False,True
101,3.57,3.61,False,False,False,False,False,False,False,False,True
101,3.63,3.61,False,False,False,False,False,False,False,False,True
101,3.63,3.61,False,False,False,False,False,False,False,False,True
101,3.51,3.61,False,False,False,False,False,False,False,False,True
101,3.22,3.61,False,False,False,False,False,False,False,False,True
101,3.84,3.61,False,False,False,False,False,False,False,False,True
101,3.84,3.61,False,False,False,False,False,False,False,False,True
101,3.33,3.61,False,False,False,False,False,False,False,False,True
101,3.62,3.61,False,False,False,False,False,False,False,False,True
101,3.49,3.61,False,False,False,False,False,False,False,False,True
101,3.6,3.61,False,False,False,False,False,False,False,False,True
101,3.81,3.61,False,False,False,False,False,False,False,False,True
101,3.72,3.61,False,False,False,False,False,False,False,False,True
101,3.82,3.61,False,False,False,False,False,False,False,False,True
101,3.34,3.61,False,False,False,False,False,False,False,False,True
101,3.78,3.61,False,False,False,False,False,False,False,False,True
101,3.8,3.61,False,False,False,False,False,False,False,False,True
101,3.34,3.61,False,False,False,False,False,False,False,False,True
101,3.72,3.61,False,False,False,False,False,False,False,False,True
101,3.28,3.61,False,False,False,False,False,False,False,False,True
101,3.51,3.61,False,False,False,False,False,False,False,False,True
101,3.56,3.61,False,False,False,False,False,False,False,False,True
101,3.68,3.61,False,False,False,False,False,False,False,False,True
301,3.66,3.58,False,False,False,False,False,False,False,False,True
501,3.47,3.44,False,False,False,False,False,False,False,False,True
601,3.19,3.32,False,False,False,False,False,False,False,False,True
601,3.22,3.32,False,False,False,False,False,False,False,False,True
602,3.19,3.21,False,False,False,False,False,False,False,False,True
602,3.2,3.21,False,False,False,False,False,False,False,False,True
603,3.08,3.21,False,False,False,False,False,False,False,False,True
603,3.19,3.21,False,False,False,False,False,False,False,False,True
604,3.2,3.35,False,False,False,False,False,False,False,False,True
604,3.2,3.23,False,False,False,False,False,False,False,False,True
604,3.18,3.23,False,False,False,False,False,False,False,False,True
605,3.39,3.33,False,False,False,False,False,False,False,False,True
607,3.2,3.29,False,False,False,False,False,False,False,False,True
607,3.25,3.25,False,False,False,False,False,False,False,False,True
607,3.47,3.37,False,False,False,False,False,False,False,False,True
609,3.19,3.24,False,False,False,False,False,False,False,False,True
609,3.22,3.2,False,False,False,False,False,False,False,False,True
609,3.21,3.23,False,False,False,False,False,False,False,False,True
609,3.2,3.21,False,False,False,False,False,False,False,False,True
609,3.2,3.21,False,False,False,False,False,False,False,False,True
615,3.38,3.43,False,False,False,False,False,False,False,False,True
627,3.21,3.32,False,False,False,False,False,False,False,False,True
627,3.16,3.33,False,False,False,False,False,False,False,False,True
627,2.87,3.08,False,False,False,False,False,False,False,False,True
627,2.94,3.08,False,False,False,False,False,False,False,False,True
627,3.14,3.32,False,False,False,False,False,False,False,False,True
629,3.4,3.35,False,False,False,False,False,False,False,False,True
633,3.4,3.39,False,False,False,False,False,False,False,False,True
633,3.43,3.44,False,False,False,False,False,False,False,False,True
633,3.42,3.39,False,False,False,False,False,False,False,False,True
647,3.42,3.42,False,False,False,False,False,False,False,False,True
656,3.48,3.4,False,False,False,False,False,False,False,False,True
680,3.39,3.37,False,False,False,False,False,False,False,False,True
682,3.39,3.32,False,False,False,False,False,False,False,False,True
686,3.33,3.58,False,False,False,False,False,False,False,False,True
694,3.35,3.45,False,False,False,False,False,False,False,False,True
792,3.84,3.45,False,False,False,False,False,False,False,False,True
792,3.36,3.34,False,False,False,False,False,False,False,False,True
792,3.4,3.42,False,False,False,False,False,False,False,False,True
792,3.39,3.32,False,False,False,False,False,False,False,False,True
792,3.84,3.8,False,False,False,False,False,False,False,False,True
794,3.43,3.36,False,False,False,False,False,False,False,False,True
796,3.31,3.34,False,False,False,False,False,False,False,False,True
100,2.85,2.63,False,False,False,False,False,False,False,False,True
100,2.33,2.15,False,False,False,False,False,False,False,False,True
100,2.71,2.63,False,False,False,False,False,False,False,False,True
120,2.59,2.48,False,False,False,False,False,False,False,False,True
522,3.92,3.8,False,False,False,False,False,False,False,False,True
523,3.83,3.78,False,False,False,False,False,False,False,False,True
