Subject,Number,Primary Instructor,Average_GPA,Instructor_Avg_GPA,College_ACES,College_Business,College_Education,College_Engineering,College_FAA,College_LAS,College_Languages,College_Media,College_Other
MCB,493,LEVESQUE,3.87,2.84,False,False,False,False,False,True,False,False,False
MDIA,223,REISNER,2.64,3.16,False,False,False,False,False,False,False,True,False
MDIA,320,CLIFTON,3.83,3.51,False,False,False,False,False,False,False,True,False
MDIA,370,CLIFTON,3.47,3.51,False,False,False,False,False,False,False,True,False
ME,170,PHILPOTT,3.79,3.84,False,False,False,True,False,False,False,False,False
ME,199,PHILPOTT,3.88,3.84,False,False,False,True,False,False,False,False,False
ME,199,PHILPOTT,3.95,3.84,False,False,False,True,False,False,False,False,False
ME,270,FLACHSBART,3.56,3.28,False,False,False,True,False,False,False,False,False
ME,300,LIEBENBERG,3.14,3.53,False,False,False,True,False,False,False,False,False
ME,300,MATALON,2.44,3.2,False,False,False,True,False,False,False,False,False
ME,310,JUAREZ,3.21,3.06,False,False,False,True,False,False,False,False,False
ME,310,CHAMORRO CHAVEZ,3.73,3.32,False,False,False,True,False,False,False,False,False
ME,320,KING,2.45,3.04,False,False,False,True,False,False,False,False,False
ME,320,SINHA,3.06,3.31,False,False,False,True,False,False,False,False,False
ME,330,ERTEKIN,3.19,3.32,False,False,False,True,False,False,False,False,False
ME,330,NAM,3.29,3.45,False,False,False,True,False,False,False,False,False
ME,340,SHAO,3.64,3.7,False,False,False,True,False,False,False,False,False
ME,360,BENTSMAN,3.78,3.47,False,False,False,True,False,False,False,False,False
ME,360,TOUSSAINT,3.55,3.57,False,False,False,True,False,False,False,False,False
ME,370,VAN DER ZANDE,3.51,3.5,False,False,False,True,False,False,False,False,False
ME,370,LIEBENBERG,3.7,3.53,False,False,False,True,False,False,False,False,False
ME,371,KIM,3.45,3.49,False,False,False,True,False,False,False,False,False
ME,371,GRINBERG,3.35,3.35,False,False,False,True,False,False,False,False,False
ME,400,JASSIM,3.51,3.51,False,False,False,True,False,False,False,False,False
ME,431,DOWNING,3.84,3.78,False,False,False,True,False,False,False,False,False
ME,452,FERREIRA,3.42,3.4,False,False,False,True,False,False,False,False,False
ME,470,JOHNSON,3.75,3.51,False,False,False,True,False,False,False,False,False
ME,471,ALURU,3.42,3.36,False,False,False,True,False,False,False,False,False
ME,472,DUNN,3.65,3.57,False,False,False,True,False,False,False,False,False
ME,481,KERSH,3.82,3.39,False,False,False,True,False,False,False,False,False
ME,483,WANG,3.81,3.76,False,False,False,True,False,False,False,False,False
ME,487,BAHL,3.51,3.21,False,False,False,True,False,False,False,False,False
ME,510,PANESI,3.92,3.4,False,False,False,True,False,False,False,False,False
ME,521,MILJKOVIC,3.82,3.43,False,False,False,True,False,False,False,False,False
MSE,201,SHANG,3.04,3.23,False,False,False,True,False,False,False,False,False
MSE,206,KROGSTAD,3.08,3.21,False,False,False,True,False,False,False,False,False
MSE,280,GOODMAN,3.14,3.45,False,False,False,True,False,False,False,False,False
MSE,304,SCHLEIFE,3.22,3.49,False,False,False,True,False,False,False,False,False
MSE,308,TERBUSH,3.65,3.69,False,False,False,True,False,False,False,False,False
MSE,395,DILLON,3.67,3.19,False,False,False,True,False,False,False,False,False
MSE,402,BELLON,3.09,3.23,False,False,False,True,False,False,False,False,False
MSE,405,SHOEMAKER,2.89,3.16,False,False,False,True,False,False,False,False,False
MSE,420,KRIVEN,3.03,3.04,False,False,False,True,False,False,False,False,False
MSE,441,MAASS,2.53,2.85,False,False,False,True,False,False,False,False,False
MSE,450,CHEN,3.26,3.45,False,False,False,True,False,False,False,False,False
MSE,453,REIFSCHNEIDER,2.68,3.14,False,False,False,True,False,False,False,False,False
MSE,458,FERGUSON,3.25,3.39,False,False,False,True,False,False,False,False,False
MSE,473,DAS NEVES BARBO,3.28,3.37,False,False,False,True,False,False,False,False,False
MSE,481,HUANG,3.68,3.51,False,False,False,True,False,False,False,False,False
MUS,130,WILSON,2.95,3.01,False,False,False,False,True,False,False,False,False
MUS,133,TSEKOURAS,3.66,3.59,False,False,False,False,True,False,False,False,False
MUS,133,TSEKOURAS,3.57,3.59,False,False,False,False,True,False,False,False,False
MUS,240,KRUSE,3.8,3.7,False,False,False,False,True,False,False,False,False
MUS,244,KRUSE,2.9,3.7,False,False,False,False,True,False,False,False,False
MUS,261,MURRAY,3.92,3.92,False,False,False,False,True,False,False,False,False
MUS,263,SCHMIDT,3.76,3.74,False,False,False,False,True,False,False,False,False
MUS,269,PETERSON,3.95,3.93,False,False,False,False,True,False,False,False,False
MUS,271,HOUSER,3.9,3.94,False,False,False,False,True,False,False,False,False
MUS,272,VANEGAS RUIZ,3.95,3.95,False,False,False,False,True,False,False,False,False
MUS,272,GARDNER,3.85,3.85,False,False,False,False,True,False,False,False,False
MUS,314,KINDERMAN,3.52,3.33,False,False,False,False,True,False,False,False,False
MUS,342,GALLO,3.56,3.67,False,False,False,False,True,False,False,False,False
MUS,344,NICHOLS,3.27,3.58,False,False,False,False,True,False,False,False,False
MUS,400,LUND,3.47,3.46,False,False,False,False,True,False,False,False,False
MUS,414,MAGEE,3.78,3.56,False,False,False,False,True,False,False,False,False
MUS,434,GALLO,3.75,3.67,False,False,False,False,True,False,False,False,False
MUS,444,SWEET,3.75,3.6,False,False,False,False,True,False,False,False,False
MUS,450,HAKEN,3.95,3.54,False,False,False,False,True,False,False,False,False
MUS,499,MCNEILL,3.03,3.72,False,False,False,False,True,False,False,False,False
MUSE,250,FRANKENBERG,3.64,3.56,False,False,False,False,False,False,False,False,True
NPRE,101,RUZIC,2.94,3.22,False,False,False,True,False,False,False,False,False
NPRE,199,STUBBINS,3.95,3.62,False,False,False,True,False,False,False,False,False
NPRE,247,KOZLOWSKI,2.69,2.9,False,False,False,True,False,False,False,False,False
NPRE,402,RAGHEB,3.62,3.62,False,False,False,True,False,False,False,False,False
NPRE,421,CURRELI,3.17,3.13,False,False,False,True,False,False,False,False,False
NPRE,441,MENG,3.61,3.57,False,False,False,True,False,False,False,False,False
NPRE,442,ROY,3.38,3.42,False,False,False,True,False,False,False,False,False
NPRE,447,ZHANG,3.34,3.58,False,False,False,True,False,False,False,False,False
NPRE,455,UDDIN,2.74,3.27,False,False,False,True,False,False,False,False,False
NPRE,458,KOZLOWSKI,3.7,2.9,False,False,False,True,False,False,False,False,False
NPRE,470,KIM,3.75,3.61,False,False,False,True,False,False,False,False,False
NPRE,475,RAGHEB,3.75,3.62,False,False,False,True,False,False,False,False,False
NPRE,480,SINGER,3.55,3.6,False,False,False,True,False,False,False,False,False
NPRE,483,SINGER,3.68,3.6,False,False,False,True,False,False,False,False,False
NPRE,521,ZHANG,3.64,3.58,False,False,False,True,False,False,False,False,False
NRES,101,WARD,3.17,3.46,True,False,False,False,False,False,False,False,False
NRES,102,UGARTE,2.67,3.11,True,False,False,False,False,False,False,False,False
NRES,201,ARAI,2.73,2.81,True,False,False,False,False,False,False,False,False
NRES,287,VAN RIPER,3.27,3.41,True,False,False,False,False,False,False,False,False
NRES,325,MILLER,3.31,3.42,True,False,False,False,False,False,False,False,False
NRES,407,SCHOOLEY,3.05,3.05,True,False,False,False,False,False,False,False,False
NRES,420,MILLER,3.33,3.21,True,False,False,False,False,False,False,False,False
NRES,421,YANNARELL,3.18,3.3,True,False,False,False,False,False,False,False,False
NRES,456,MILLER,3.25,3.21,True,False,False,False,False,False,False,False,False
NRES,474,WANDER,3.14,3.37,True,False,False,False,False,False,False,False,False
NRES,488,MULVANEY,2.79,2.82,True,False,False,False,False,False,False,False,False
NRES,499,MILLER,3.34,3.21,True,False,False,False,False,False,False,False,False
PATH,433,ROCK,3.2,3.08,False,False,False,False,False,False,False,False,True
PHIL,102,MEYER,3.48,3.41,False,False,False,False,False,True,False,False,False
PHIL,102,MEYER,3.57,3.41,False,False,False,False,False,True,False,False,False
PHIL,102,LEE,3.67,3.36,False,False,False,False,False,True,False,False,False
PHIL,102,MEYER,3.54,3.41,False,False,False,False,False,True,False,False,False
PHIL,102,LEE,3.4,3.36,False,False,False,False,False,True,False,False,False
PHIL,102,EDWARDS,3.56,3.1,False,False,False,False,False,True,False,False,False
PHIL,102,GILBERT,3.11,2.83,False,False,False,False,False,True,False,False,False
PHIL,103,LOUZON,2.42,3.17,False,False,False,False,False,True,False,False,False
PHIL,103,LOUZON,2.8,3.17,False,False,False,False,False,True,False,False,False
PHIL,202,GILBERT,3.2,2.83,False,False,False,False,False,True,False,False,False
PHIL,203,ROKOSZ,3.09,3.23,False,False,False,False,False,True,False,False,False
PHIL,206,ELLIS,2.62,2.88,False,False,False,False,False,True,False,False,False
PHIL,421,VARDEN,3.24,3.46,False,False,False,False,False,True,False,False,False
PHIL,435,SAVONIUS-WROTH,3.11,3.22,False,False,False,False,False,True,False,False,False
PHIL,438,FRANK,2.89,3.05,False,False,False,False,False,True,False,False,False
PHIL,477,LIVENGOOD,3.73,3.45,False,False,False,False,False,True,False,False,False
PHYS,101,GAMMIE,3.0,2.93,False,False,False,False,False,True,False,False,False
PHYS,101,GAMMIE,2.82,2.93,False,False,False,False,False,True,False,False,False
PHYS,102,KUHLMAN,2.87,2.93,False,False,False,False,False,True,False,False,False
PHYS,102,KUHLMAN,2.8,2.93,False,False,False,False,False,True,False,False,False
PHYS,123,EL-KHADRA,3.6,3.46,False,False,False,False,False,True,False,False,False
PHYS,211,STELZER,2.92,2.96,False,False,False,False,False,True,False,False,False
PHYS,211,STELZER,3.08,2.96,False,False,False,False,False,True,False,False,False
PHYS,211,HOLDER,2.7,3.07,False,False,False,False,False,True,False,False,False
PHYS,211,HOLDER,2.58,3.07,False,False,False,False,False,True,False,False,False
PHYS,212,FAULKNER,2.82,3.17,False,False,False,False,False,True,False,False,False
PHYS,212,MASON,2.73,2.76,False,False,False,False,False,True,False,False,False
PHYS,212,FAULKNER,2.86,3.17,False,False,False,False,False,True,False,False,False
PHYS,213,WAGNER,2.72,2.67,False,False,False,False,False,True,False,False,False
PHYS,213,WAGNER,2.62,2.67,False,False,False,False,False,True,False,False,False
PHYS,213,HUGHES,2.54,3.47,False,False,False,False,False,True,False,False,False
PHYS,214,KWIAT,2.71,2.85,False,False,False,False,False,True,False,False,False
PHYS,214,KWIAT,2.72,2.85,False,False,False,False,False,True,False,False,False
PHYS,214,KWIAT,2.6,2.85,False,False,False,False,False,True,False,False,False
PHYS,225,GOLLIN,3.42,3.34,False,False,False,False,False,True,False,False,False
PHYS,280,GROSSE PERDEKAM,3.75,3.51,False,False,False,False,False,True,False,False,False
PHYS,298,GOLLIN,3.75,3.34,False,False,False,False,False,True,False,False,False
PHYS,325,MACDOUGALL,3.1,2.9,False,False,False,False,False,True,False,False,False
PHYS,326,HOOBERMAN,2.53,3.0,False,False,False,False,False,True,False,False,False
PHYS,401,COLLA,2.5,3.42,False,False,False,False,False,True,False,False,False
PHYS,402,BEZRYADIN,3.55,3.62,False,False,False,False,False,True,False,False,False
PHYS,427,GIANNETTA,2.86,2.98,False,False,False,False,False,True,False,False,False
PHYS,435,ECKSTEIN,3.6,3.31,False,False,False,False,False,True,False,False,False
PHYS,436,WISS,3.49,3.23,False,False,False,False,False,True,False,False,False
PHYS,470,PENG,3.25,3.38,False,False,False,False,False,True,False,False,False
PHYS,486,MAKINS,2.94,3.07,False,False,False,False,False,True,False,False,False
PHYS,487,BECK,3.16,3.0,False,False,False,False,False,True,False,False,False
PHYS,569,GOLDENFELD,3.76,3.62,False,False,False,False,False,True,False,False,False
PHYS,581,FRADKIN,3.54,3.63,False,False,False,False,False,True,False,False,False
PHYS,598,SONG,3.63,3.44,False,False,False,False,False,True,False,False,False
PLPA,200,LAMBERT,3.71,3.77,False,False,False,False,False,False,False,False,True
PLPA,204,SCHROEDER,3.26,3.18,False,False,False,False,False,False,False,False,True
POL,115,GASYNA,3.89,3.72,False,False,False,False,False,False,False,False,True
PS,100,KSIAZKIEWICZ,3.26,3.36,False,False,False,False,False,False,False,False,True
PS,100,BRENNAN,2.91,3.2,False,False,False,False,False,False,False,False,True
PS,101,SIN,3.15,3.39,False,False,False,False,False,False,False,False,True
PS,191,HINCHLIFFE,3.66,3.09,False,False,False,False,False,False,False,False,True
PS,201,WONG,2.99,3.16,False,False,False,False,False,False,False,False,True
PS,220,ASHLEY,2.79,3.12,False,False,False,False,False,False,False,False,True
PS,231,CHAUDOIN,2.97,3.12,False,False,False,False,False,False,False,False,True
PS,241,LIVNY,3.33,3.29,False,False,False,False,False,False,False,False,True
PS,241,ZHONG,2.82,3.23,False,False,False,False,False,False,False,False,True
PS,280,GROSSMAN,2.83,3.48,False,False,False,False,False,False,False,False,True
PS,282,KOURTIKAKIS,3.37,3.32,False,False,False,False,False,False,False,False,True
PS,302,URIBE-MCGUIRE,3.32,3.59,False,False,False,False,False,False,False,False,True
PS,303,SIN,3.03,3.39,False,False,False,False,False,False,False,False,True
PS,321,HINCHLIFFE,2.82,3.09,False,False,False,False,False,False,False,False,True
PS,357,LEFF,3.42,3.55,False,False,False,False,False,False,False,False,True
PSYC,100,TRAVIS,3.07,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.47,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.63,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.7,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.25,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.39,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.5,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.44,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.27,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.35,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.42,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.25,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.09,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.2,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.23,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.12,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,TRAVIS,3.13,3.14,False,False,False,False,False,True,False,False,False
PSYC,100,SRULL,3.05,3.12,False,False,False,False,False,True,False,False,False
PSYC,201,ALBARRACIN,2.66,2.95,False,False,False,False,False,True,False,False,False
PSYC,201,ALBARRACIN,3.05,2.95,False,False,False,False,False,True,False,False,False
PSYC,201,ALBARRACIN,3.01,2.95,False,False,False,False,False,True,False,False,False
PSYC,201,ALBARRACIN,3.12,2.95,False,False,False,False,False,True,False,False,False
PSYC,201,ALBARRACIN,2.89,2.95,False,False,False,False,False,True,False,False,False
PSYC,201,ALBARRACIN,3.06,2.95,False,False,False,False,False,True,False,False,False
PSYC,201,ALBARRACIN,3.0,2.95,False,False,False,False,False,True,False,False,False
PSYC,201,ALBARRACIN,3.12,2.95,False,False,False,False,False,True,False,False,False
PSYC,201,ALBARRACIN,3.27,2.95,False,False,False,False,False,True,False,False,False
PSYC,201,ALBARRACIN,3.5,2.95,False,False,False,False,False,True,False,False,False
PSYC,207,MILLER,3.14,3.45,False,False,False,False,False,True,False,False,False
PSYC,210,JURASKA,2.77,2.68,False,False,False,False,False,True,False,False,False
PSYC,216,BAILLARGEON,3.1,3.23,False,False,False,False,False,True,False,False,False
PSYC,216,BAILLARGEON,3.68,3.23,False,False,False,False,False,True,False,False,False
PSYC,220,BECK,3.21,3.2,False,False,False,False,False,True,False,False,False
PSYC,230,LLERAS,3.39,3.38,False,False,False,False,False,True,False,False,False
PSYC,235,WANG,2.95,3.25,False,False,False,False,False,True,False,False,False
PSYC,238,LYUBANSKY,3.2,3.31,False,False,False,False,False,True,False,False,False
PSYC,238,LYUBANSKY,3.4,3.31,False,False,False,False,False,True,False,False,False
PSYC,238,LYUBANSKY,3.11,3.31,False,False,False,False,False,True,False,False,False
PSYC,238,LYUBANSKY,3.37,3.31,False,False,False,False,False,True,False,False,False
PSYC,238,LYUBANSKY,3.46,3.31,False,False,False,False,False,True,False,False,False
PSYC,238,LYUBANSKY,2.76,3.31,False,False,False,False,False,True,False,False,False
PSYC,238,LYUBANSKY,3.56,3.31,False,False,False,False,False,True,False,False,False
PSYC,238,LYUBANSKY,3.46,3.31,False,False,False,False,False,True,False,False,False
